run_id,timestamp,project_id,candidate_module,model_name,notes,spec_name,primary_metric,primary_metric_direction,cv_strategy_name,cv_n_splits,cv_random_state,interpretability_score,interpretability_rubric_version,interpretability_judgment_path,interpretability_audit_status,interpretability_audit_path,status,submission_path,report_path,fold_metrics_path,run_metadata_path,candidate_snapshot_path,loop_run_id,condition,iteration_index,budget,agent_model,baseline_commit,baseline_candidate_sha256,candidate_path,agent_input_manifest_path,error_traceback_path,error,cv_description,cv_rmse_mean,cv_rmse_std,cv_mae_mean,cv_mae_std,cv_r2_mean,cv_r2_std,diagnostics_path
20260620T145108Z,2026-06-20T14:56:19.323214+00:00,synthetic_regression,_toy_imodels_loop_candidate_2aec3379b27f23ba,tail_hinge_ridge,Ridge regression on original features plus learned per-feature quantile hinge terms with extra tail knots; intended to expose threshold-like nonlinear effects while preserving an additive representation.,default,cv_rmse_mean,minimize,kfold_5_shuffle_seed42,5.0,42.0,0.932,agentic-imodels-agent-facing-v1,projects/synthetic_regression/results/runs/20260620T145108Z/interpretability_judgment.json,pass,projects/synthetic_regression/results/runs/20260620T145108Z/interpretability_judgment_audit.json,success,projects/synthetic_regression/results/submissions/20260620T145108Z.csv,projects/synthetic_regression/results/runs/20260620T145108Z/report.md,projects/synthetic_regression/results/runs/20260620T145108Z/fold_metrics.json,projects/synthetic_regression/results/runs/20260620T145108Z/run_metadata.json,projects/synthetic_regression/results/runs/20260620T145108Z/candidate_snapshot.py,bvr_20260620_003_representation,representation,3.0,5.0,codex,f78d837c191512d80dcf19e4ab0c6508186cca3f,0ec48409ff694e26e37ea211aab5f71875cc372b330c271dd5d9cca6254f70f0,/home/res1235/workspace/agentic-imodels-harness/projects/synthetic_regression/results/loop_runs/bvr_20260620_003_representation/workspace/candidate_model.py,/home/res1235/workspace/agentic-imodels-harness/projects/synthetic_regression/results/loop_runs/bvr_20260620_003_representation/agent_input_bundle/iteration_3/input_manifest.json,,,5-fold shuffled KFold over all labeled rows.,1.6567577870625965,0.0407286669130658,1.195282370787588,0.0407838732117424,0.7725393703461438,0.0258600950426328,projects/synthetic_regression/results/runs/20260620T145108Z/residual_diagnostics.json
20260620T150512Z,2026-06-20T15:11:15.099236+00:00,synthetic_regression,_toy_imodels_loop_candidate_2aec3379b27f23ba,tuned_tail_hinge_ridge,Ridge regression on original features plus learned per-feature quantile hinge terms with extra tail knots and fitted ridge regularization; intended to expose threshold-like nonlinear effects while preserving an additive representation.,default,cv_rmse_mean,minimize,kfold_5_shuffle_seed42,5.0,42.0,0.936,agentic-imodels-agent-facing-v1,projects/synthetic_regression/results/runs/20260620T150512Z/interpretability_judgment.json,pass,projects/synthetic_regression/results/runs/20260620T150512Z/interpretability_judgment_audit.json,success,projects/synthetic_regression/results/submissions/20260620T150512Z.csv,projects/synthetic_regression/results/runs/20260620T150512Z/report.md,projects/synthetic_regression/results/runs/20260620T150512Z/fold_metrics.json,projects/synthetic_regression/results/runs/20260620T150512Z/run_metadata.json,projects/synthetic_regression/results/runs/20260620T150512Z/candidate_snapshot.py,bvr_20260620_003_representation,representation,4.0,5.0,codex,f78d837c191512d80dcf19e4ab0c6508186cca3f,0ec48409ff694e26e37ea211aab5f71875cc372b330c271dd5d9cca6254f70f0,/home/res1235/workspace/agentic-imodels-harness/projects/synthetic_regression/results/loop_runs/bvr_20260620_003_representation/workspace/candidate_model.py,/home/res1235/workspace/agentic-imodels-harness/projects/synthetic_regression/results/loop_runs/bvr_20260620_003_representation/agent_input_bundle/iteration_4/input_manifest.json,,,5-fold shuffled KFold over all labeled rows.,1.6655809438853098,0.0323776770253297,1.2007629106976148,0.0244315126986793,0.7703163346780727,0.0238143391503029,projects/synthetic_regression/results/runs/20260620T150512Z/residual_diagnostics.json
20260620T151638Z,2026-06-20T15:21:29.115840+00:00,synthetic_regression,_toy_imodels_loop_candidate_2aec3379b27f23ba,focused_tail_hinge_ridge,Ridge regression on original features plus additive quartile hinge terms for all features and extra tail hinges only on supervised high-signal features; intended to recover threshold-like nonlinear effects without over-expanding weaker features.,default,cv_rmse_mean,minimize,kfold_5_shuffle_seed42,5.0,42.0,0.944,agentic-imodels-agent-facing-v1,projects/synthetic_regression/results/runs/20260620T151638Z/interpretability_judgment.json,pass,projects/synthetic_regression/results/runs/20260620T151638Z/interpretability_judgment_audit.json,success,projects/synthetic_regression/results/submissions/20260620T151638Z.csv,projects/synthetic_regression/results/runs/20260620T151638Z/report.md,projects/synthetic_regression/results/runs/20260620T151638Z/fold_metrics.json,projects/synthetic_regression/results/runs/20260620T151638Z/run_metadata.json,projects/synthetic_regression/results/runs/20260620T151638Z/candidate_snapshot.py,bvr_20260620_003_representation,representation,5.0,5.0,codex,f78d837c191512d80dcf19e4ab0c6508186cca3f,0ec48409ff694e26e37ea211aab5f71875cc372b330c271dd5d9cca6254f70f0,/home/res1235/workspace/agentic-imodels-harness/projects/synthetic_regression/results/loop_runs/bvr_20260620_003_representation/workspace/candidate_model.py,/home/res1235/workspace/agentic-imodels-harness/projects/synthetic_regression/results/loop_runs/bvr_20260620_003_representation/agent_input_bundle/iteration_5/input_manifest.json,,,5-fold shuffled KFold over all labeled rows.,1.6447090901243908,0.0618956513960146,1.192741510176737,0.0281074367257624,0.7764629690072172,0.0213632340991402,projects/synthetic_regression/results/runs/20260620T151638Z/residual_diagnostics.json
20260620T154656Z,2026-06-20T15:52:04.353412+00:00,synthetic_regression,_toy_imodels_loop_candidate_da49e5f7dbeadc36,quadratic_ridge_cv,RidgeCV over standardized first- and second-order polynomial features to capture smooth curvature and pairwise interactions.,default,cv_rmse_mean,minimize,kfold_5_shuffle_seed42,5.0,42.0,0.926,agentic-imodels-agent-facing-v1,projects/synthetic_regression/results/runs/20260620T154656Z/interpretability_judgment.json,pass,projects/synthetic_regression/results/runs/20260620T154656Z/interpretability_judgment_audit.json,success,projects/synthetic_regression/results/submissions/20260620T154656Z.csv,projects/synthetic_regression/results/runs/20260620T154656Z/report.md,projects/synthetic_regression/results/runs/20260620T154656Z/fold_metrics.json,projects/synthetic_regression/results/runs/20260620T154656Z/run_metadata.json,projects/synthetic_regression/results/runs/20260620T154656Z/candidate_snapshot.py,bvr_20260621_001_representation_causal,representation,1.0,5.0,codex,f78d837c191512d80dcf19e4ab0c6508186cca3f,0ec48409ff694e26e37ea211aab5f71875cc372b330c271dd5d9cca6254f70f0,/home/res1235/workspace/agentic-imodels-harness/projects/synthetic_regression/results/loop_runs/bvr_20260621_001_representation_causal/workspace/candidate_model.py,/home/res1235/workspace/agentic-imodels-harness/projects/synthetic_regression/results/loop_runs/bvr_20260621_001_representation_causal/agent_input_bundle/iteration_1/input_manifest.json,,,5-fold shuffled KFold over all labeled rows.,1.0347029527195686,0.0610885593703091,0.819038976791522,0.0407535817006659,0.9110226108241448,0.0137328828175214,projects/synthetic_regression/results/runs/20260620T154656Z/residual_diagnostics.json
20260620T155743Z,2026-06-20T16:08:37.871479+00:00,synthetic_regression,_toy_imodels_loop_candidate_da49e5f7dbeadc36,sparse_quadratic_elasticnet_cv,ElasticNetCV over standardized first- and second-order polynomial features to retain strong curvature/interactions while pruning weak expanded terms.,default,cv_rmse_mean,minimize,kfold_5_shuffle_seed42,5.0,42.0,0.936,agentic-imodels-agent-facing-v1,projects/synthetic_regression/results/runs/20260620T155743Z/interpretability_judgment.json,pass,projects/synthetic_regression/results/runs/20260620T155743Z/interpretability_judgment_audit.json,success,projects/synthetic_regression/results/submissions/20260620T155743Z.csv,projects/synthetic_regression/results/runs/20260620T155743Z/report.md,projects/synthetic_regression/results/runs/20260620T155743Z/fold_metrics.json,projects/synthetic_regression/results/runs/20260620T155743Z/run_metadata.json,projects/synthetic_regression/results/runs/20260620T155743Z/candidate_snapshot.py,bvr_20260621_001_representation_causal,representation,2.0,5.0,codex,f78d837c191512d80dcf19e4ab0c6508186cca3f,0ec48409ff694e26e37ea211aab5f71875cc372b330c271dd5d9cca6254f70f0,/home/res1235/workspace/agentic-imodels-harness/projects/synthetic_regression/results/loop_runs/bvr_20260621_001_representation_causal/workspace/candidate_model.py,/home/res1235/workspace/agentic-imodels-harness/projects/synthetic_regression/results/loop_runs/bvr_20260621_001_representation_causal/agent_input_bundle/iteration_2/input_manifest.json,,,5-fold shuffled KFold over all labeled rows.,0.9488077169183388,0.0581497271525093,0.7460675801700568,0.0441571839587614,0.9253358215796668,0.0106632475612835,projects/synthetic_regression/results/runs/20260620T155743Z/residual_diagnostics.json
20260620T161400Z,2026-06-20T16:18:54.764533+00:00,synthetic_regression,_toy_imodels_loop_candidate_da49e5f7dbeadc36,sparse_cubic_elasticnet_cv,ElasticNetCV over standardized polynomial features up to degree 3 to test whether sparse higher-order curvature/interactions reduce RMSE beyond the retained quadratic structure.,default,cv_rmse_mean,minimize,kfold_5_shuffle_seed42,5.0,42.0,0.9,agentic-imodels-agent-facing-v1,projects/synthetic_regression/results/runs/20260620T161400Z/interpretability_judgment.json,pass,projects/synthetic_regression/results/runs/20260620T161400Z/interpretability_judgment_audit.json,success,projects/synthetic_regression/results/submissions/20260620T161400Z.csv,projects/synthetic_regression/results/runs/20260620T161400Z/report.md,projects/synthetic_regression/results/runs/20260620T161400Z/fold_metrics.json,projects/synthetic_regression/results/runs/20260620T161400Z/run_metadata.json,projects/synthetic_regression/results/runs/20260620T161400Z/candidate_snapshot.py,bvr_20260621_001_representation_causal,representation,3.0,5.0,codex,f78d837c191512d80dcf19e4ab0c6508186cca3f,0ec48409ff694e26e37ea211aab5f71875cc372b330c271dd5d9cca6254f70f0,/home/res1235/workspace/agentic-imodels-harness/projects/synthetic_regression/results/loop_runs/bvr_20260621_001_representation_causal/workspace/candidate_model.py,/home/res1235/workspace/agentic-imodels-harness/projects/synthetic_regression/results/loop_runs/bvr_20260621_001_representation_causal/agent_input_bundle/iteration_3/input_manifest.json,,,5-fold shuffled KFold over all labeled rows.,0.8491843799488503,0.0396591069226847,0.6738790869226399,0.026375503263443,0.9401606720264136,0.0079078170284803,projects/synthetic_regression/results/runs/20260620T161400Z/residual_diagnostics.json
20260620T162417Z,2026-06-20T16:27:53.380628+00:00,synthetic_regression,_toy_imodels_loop_candidate_da49e5f7dbeadc36,post_lasso_cubic_ridge_cv,"L1-select a sparse cubic polynomial basis, then refit RidgeCV on the retained terms to reduce shrinkage bias while preserving the higher-order structure that improved RMSE.",default,cv_rmse_mean,minimize,kfold_5_shuffle_seed42,5.0,42.0,0.9,agentic-imodels-agent-facing-v1,projects/synthetic_regression/results/runs/20260620T162417Z/interpretability_judgment.json,pass,projects/synthetic_regression/results/runs/20260620T162417Z/interpretability_judgment_audit.json,success,projects/synthetic_regression/results/submissions/20260620T162417Z.csv,projects/synthetic_regression/results/runs/20260620T162417Z/report.md,projects/synthetic_regression/results/runs/20260620T162417Z/fold_metrics.json,projects/synthetic_regression/results/runs/20260620T162417Z/run_metadata.json,projects/synthetic_regression/results/runs/20260620T162417Z/candidate_snapshot.py,bvr_20260621_001_representation_causal,representation,4.0,5.0,codex,f78d837c191512d80dcf19e4ab0c6508186cca3f,0ec48409ff694e26e37ea211aab5f71875cc372b330c271dd5d9cca6254f70f0,/home/res1235/workspace/agentic-imodels-harness/projects/synthetic_regression/results/loop_runs/bvr_20260621_001_representation_causal/workspace/candidate_model.py,/home/res1235/workspace/agentic-imodels-harness/projects/synthetic_regression/results/loop_runs/bvr_20260621_001_representation_causal/agent_input_bundle/iteration_4/input_manifest.json,,,5-fold shuffled KFold over all labeled rows.,0.9152049842837406,0.0829549699659445,0.7163202327111586,0.0511965173800695,0.930318611540798,0.0129468431727643,projects/synthetic_regression/results/runs/20260620T162417Z/residual_diagnostics.json
20260620T163252Z,2026-06-20T16:37:28.287480+00:00,synthetic_regression,_toy_imodels_loop_candidate_da49e5f7dbeadc36,direct_sparse_cubic_elasticnet_cv,"ElasticNetCV directly fits a sparse cubic polynomial basis, retaining the higher-order terms that improved RMSE while preserving shrinkage that the post-selection Ridge refit appeared to remove.",default,cv_rmse_mean,minimize,kfold_5_shuffle_seed42,5.0,42.0,0.85,agentic-imodels-agent-facing-v1,projects/synthetic_regression/results/runs/20260620T163252Z/interpretability_judgment.json,pass,projects/synthetic_regression/results/runs/20260620T163252Z/interpretability_judgment_audit.json,success,projects/synthetic_regression/results/submissions/20260620T163252Z.csv,projects/synthetic_regression/results/runs/20260620T163252Z/report.md,projects/synthetic_regression/results/runs/20260620T163252Z/fold_metrics.json,projects/synthetic_regression/results/runs/20260620T163252Z/run_metadata.json,projects/synthetic_regression/results/runs/20260620T163252Z/candidate_snapshot.py,bvr_20260621_001_representation_causal,representation,5.0,5.0,codex,f78d837c191512d80dcf19e4ab0c6508186cca3f,0ec48409ff694e26e37ea211aab5f71875cc372b330c271dd5d9cca6254f70f0,/home/res1235/workspace/agentic-imodels-harness/projects/synthetic_regression/results/loop_runs/bvr_20260621_001_representation_causal/workspace/candidate_model.py,/home/res1235/workspace/agentic-imodels-harness/projects/synthetic_regression/results/loop_runs/bvr_20260621_001_representation_causal/agent_input_bundle/iteration_5/input_manifest.json,,,5-fold shuffled KFold over all labeled rows.,0.8486066058537377,0.0384577132997118,0.6734071083860472,0.024711533359603,0.9402732652027352,0.0076485410036751,projects/synthetic_regression/results/runs/20260620T163252Z/residual_diagnostics.json
20260620T170011Z,2026-06-20T17:02:31.823121+00:00,synthetic_regression,_toy_imodels_loop_candidate_78e0298ecd80ef05,poly2_ridgecv,"RidgeCV over standardized linear, squared, and pairwise interaction features to test whether smooth second-order structure lowers RMSE.",default,cv_rmse_mean,minimize,kfold_5_shuffle_seed42,5.0,42.0,0.83,agentic-imodels-agent-facing-v1,projects/synthetic_regression/results/runs/20260620T170011Z/interpretability_judgment.json,pass,projects/synthetic_regression/results/runs/20260620T170011Z/interpretability_judgment_audit.json,success,projects/synthetic_regression/results/submissions/20260620T170011Z.csv,projects/synthetic_regression/results/runs/20260620T170011Z/report.md,projects/synthetic_regression/results/runs/20260620T170011Z/fold_metrics.json,projects/synthetic_regression/results/runs/20260620T170011Z/run_metadata.json,projects/synthetic_regression/results/runs/20260620T170011Z/candidate_snapshot.py,bvr_20260621_002_blind_causal_control,blind,1.0,5.0,codex,f78d837c191512d80dcf19e4ab0c6508186cca3f,0ec48409ff694e26e37ea211aab5f71875cc372b330c271dd5d9cca6254f70f0,/home/res1235/workspace/agentic-imodels-harness/projects/synthetic_regression/results/loop_runs/bvr_20260621_002_blind_causal_control/workspace/candidate_model.py,/home/res1235/workspace/agentic-imodels-harness/projects/synthetic_regression/results/loop_runs/bvr_20260621_002_blind_causal_control/agent_input_bundle/iteration_1/input_manifest.json,,,5-fold shuffled KFold over all labeled rows.,1.038394391666334,0.063995515697576,0.823323400989145,0.0434987855648527,0.910289549173608,0.0146207461893595,projects/synthetic_regression/results/runs/20260620T170011Z/residual_diagnostics.json
20260620T171443Z,2026-06-20T17:17:34.317116+00:00,synthetic_regression,_toy_imodels_loop_candidate_78e0298ecd80ef05,poly3_ridgecv,RidgeCV over standardized degree-3 polynomial features to test whether additional smooth nonlinear terms lower RMSE.,default,cv_rmse_mean,minimize,kfold_5_shuffle_seed42,5.0,42.0,0.81,agentic-imodels-agent-facing-v1,projects/synthetic_regression/results/runs/20260620T171443Z/interpretability_judgment.json,pass,projects/synthetic_regression/results/runs/20260620T171443Z/interpretability_judgment_audit.json,success,projects/synthetic_regression/results/submissions/20260620T171443Z.csv,projects/synthetic_regression/results/runs/20260620T171443Z/report.md,projects/synthetic_regression/results/runs/20260620T171443Z/fold_metrics.json,projects/synthetic_regression/results/runs/20260620T171443Z/run_metadata.json,projects/synthetic_regression/results/runs/20260620T171443Z/candidate_snapshot.py,bvr_20260621_002_blind_causal_control,blind,2.0,5.0,codex,f78d837c191512d80dcf19e4ab0c6508186cca3f,0ec48409ff694e26e37ea211aab5f71875cc372b330c271dd5d9cca6254f70f0,/home/res1235/workspace/agentic-imodels-harness/projects/synthetic_regression/results/loop_runs/bvr_20260621_002_blind_causal_control/workspace/candidate_model.py,/home/res1235/workspace/agentic-imodels-harness/projects/synthetic_regression/results/loop_runs/bvr_20260621_002_blind_causal_control/agent_input_bundle/iteration_2/input_manifest.json,,,5-fold shuffled KFold over all labeled rows.,1.701281859279637,0.0875676059678028,1.3047934152658076,0.0500538397214413,0.7598428679955023,0.032160868517801,projects/synthetic_regression/results/runs/20260620T171443Z/residual_diagnostics.json
20260620T172633Z,2026-06-20T17:29:42.268931+00:00,synthetic_regression,_toy_imodels_loop_candidate_78e0298ecd80ef05,poly2_regularized_ridgecv,RidgeCV over standardized degree-2 polynomial features with a denser regularization grid to reduce cubic-basis variance and lower RMSE.,default,cv_rmse_mean,minimize,kfold_5_shuffle_seed42,5.0,42.0,0.84,agentic-imodels-agent-facing-v1,projects/synthetic_regression/results/runs/20260620T172633Z/interpretability_judgment.json,pass,projects/synthetic_regression/results/runs/20260620T172633Z/interpretability_judgment_audit.json,success,projects/synthetic_regression/results/submissions/20260620T172633Z.csv,projects/synthetic_regression/results/runs/20260620T172633Z/report.md,projects/synthetic_regression/results/runs/20260620T172633Z/fold_metrics.json,projects/synthetic_regression/results/runs/20260620T172633Z/run_metadata.json,projects/synthetic_regression/results/runs/20260620T172633Z/candidate_snapshot.py,bvr_20260621_002_blind_causal_control,blind,3.0,5.0,codex,f78d837c191512d80dcf19e4ab0c6508186cca3f,0ec48409ff694e26e37ea211aab5f71875cc372b330c271dd5d9cca6254f70f0,/home/res1235/workspace/agentic-imodels-harness/projects/synthetic_regression/results/loop_runs/bvr_20260621_002_blind_causal_control/workspace/candidate_model.py,/home/res1235/workspace/agentic-imodels-harness/projects/synthetic_regression/results/loop_runs/bvr_20260621_002_blind_causal_control/agent_input_bundle/iteration_3/input_manifest.json,,,5-fold shuffled KFold over all labeled rows.,1.0365081797413436,0.0634164105317115,0.8220314066405789,0.0423909197092811,0.9106109937967136,0.0145317707053058,projects/synthetic_regression/results/runs/20260620T172633Z/residual_diagnostics.json
20260620T173855Z,2026-06-20T17:41:42.903629+00:00,synthetic_regression,_toy_imodels_loop_candidate_78e0298ecd80ef05,poly2_basis_scaled_ridgecv,"RidgeCV over degree-2 polynomial features with basis-wise standardization so linear, squared, and interaction terms receive comparable shrinkage.",default,cv_rmse_mean,minimize,kfold_5_shuffle_seed42,5.0,42.0,0.85,agentic-imodels-agent-facing-v1,projects/synthetic_regression/results/runs/20260620T173855Z/interpretability_judgment.json,pass,projects/synthetic_regression/results/runs/20260620T173855Z/interpretability_judgment_audit.json,success,projects/synthetic_regression/results/submissions/20260620T173855Z.csv,projects/synthetic_regression/results/runs/20260620T173855Z/report.md,projects/synthetic_regression/results/runs/20260620T173855Z/fold_metrics.json,projects/synthetic_regression/results/runs/20260620T173855Z/run_metadata.json,projects/synthetic_regression/results/runs/20260620T173855Z/candidate_snapshot.py,bvr_20260621_002_blind_causal_control,blind,4.0,5.0,codex,f78d837c191512d80dcf19e4ab0c6508186cca3f,0ec48409ff694e26e37ea211aab5f71875cc372b330c271dd5d9cca6254f70f0,/home/res1235/workspace/agentic-imodels-harness/projects/synthetic_regression/results/loop_runs/bvr_20260621_002_blind_causal_control/workspace/candidate_model.py,/home/res1235/workspace/agentic-imodels-harness/projects/synthetic_regression/results/loop_runs/bvr_20260621_002_blind_causal_control/agent_input_bundle/iteration_4/input_manifest.json,,,5-fold shuffled KFold over all labeled rows.,1.0361009699328494,0.063347611849607,0.8207696381205075,0.0426550660930746,0.9107178094251314,0.0143130106885708,projects/synthetic_regression/results/runs/20260620T173855Z/residual_diagnostics.json
20260620T175142Z,2026-06-20T17:54:15.401536+00:00,synthetic_regression,_toy_imodels_loop_candidate_78e0298ecd80ef05,poly2_sparse_elasticnetcv,ElasticNetCV over standardized degree-2 polynomial features to prune weak quadratic terms while retaining ridge-like shrinkage when useful.,default,cv_rmse_mean,minimize,kfold_5_shuffle_seed42,5.0,42.0,0.8,agentic-imodels-agent-facing-v1,projects/synthetic_regression/results/runs/20260620T175142Z/interpretability_judgment.json,pass,projects/synthetic_regression/results/runs/20260620T175142Z/interpretability_judgment_audit.json,success,projects/synthetic_regression/results/submissions/20260620T175142Z.csv,projects/synthetic_regression/results/runs/20260620T175142Z/report.md,projects/synthetic_regression/results/runs/20260620T175142Z/fold_metrics.json,projects/synthetic_regression/results/runs/20260620T175142Z/run_metadata.json,projects/synthetic_regression/results/runs/20260620T175142Z/candidate_snapshot.py,bvr_20260621_002_blind_causal_control,blind,5.0,5.0,codex,f78d837c191512d80dcf19e4ab0c6508186cca3f,0ec48409ff694e26e37ea211aab5f71875cc372b330c271dd5d9cca6254f70f0,/home/res1235/workspace/agentic-imodels-harness/projects/synthetic_regression/results/loop_runs/bvr_20260621_002_blind_causal_control/workspace/candidate_model.py,/home/res1235/workspace/agentic-imodels-harness/projects/synthetic_regression/results/loop_runs/bvr_20260621_002_blind_causal_control/agent_input_bundle/iteration_5/input_manifest.json,,,5-fold shuffled KFold over all labeled rows.,0.951539119940656,0.0570738223584637,0.7467778696890445,0.0440722150978786,0.9248900754731666,0.0108038865572506,projects/synthetic_regression/results/runs/20260620T175142Z/residual_diagnostics.json
